Variable xr: a, t, e 
128,7,15,66 
128,8,15,66 
128,9,15,66 
128,10,15,66 
127,1,16,66 
127,2,16,66 
127,3,16,66 
127,4,16,66 
127,5,16,66 
127,6,16,66 
127,7,16,66 
127,8,16,66 
127,9,16,66 
127,10,16,66 
127,1,17,66 
127,2,17,66 
127,3,17,66 
127,4,17,66 
127,5,17,66 
127,6,17,66 
127,7,17,66 
127,8,17,66 
127,9,17,66 
127,10,17,66 
128,1,18,66 
128,2,18,66 
128,3,18,66 
128,4,18,66 
128,5,18,66 
128,6,18,66 
128,7,18,66 
128,8,18,66 
128,9,18,66 
128,10,18,66 
127,1,19,66 
127,2,19,66 
127,3,19,66 
127,4,19,66 
127,5,19,66 
127,6,19,66 
127,7,19,66 
127,8,19,66 
127,9,19,66 
127,10,19,66 
131,1,20,66 
131,2,20,66 
131,3,20,66 
131,4,20,66 
131,5,20,66 
131,6,20,66 
131,7,20,66 
131,8,20,66 
131,9,20,66 
131,10,20,66 
134,1,1,67 
134,2,1,67 
134,3,1,67 
134,4,1,67 
134,5,1,67 
134,6,1,67 
134,7,1,67 
134,8,1,67 
134,9,1,67 
134,10,1,67 
0,1,2,67 
0,2,2,67 
0,3,2,67 
0,4,2,67 
0,5,2,67 
0,6,2,67 
0,7,2,67 
0,8,2,67 
0,9,2,67 
0,10,2,67 
135,1,3,67 
135,2,3,67 
135,3,3,67 
135,4,3,67 
135,5,3,67 
135,6,3,67 
135,7,3,67 
135,8,3,67 
135,9,3,67 
135,10,3,67 
129,1,4,67 
129,2,4,67 
129,3,4,67 
129,4,4,67 
129,5,4,67 
129,6,4,67 
129,7,4,67 
129,8,4,67 
129,9,4,67 
129,10,4,67 
129,1,5,67 
129,2,5,67 
129,3,5,67 
129,4,5,67 
129,5,5,67 
129,6,5,67 
129,7,5,67 
129,8,5,67 
129,9,5,67 
129,10,5,67 
126,1,6,67 
126,2,6,67 
126,3,6,67 
126,4,6,67 
126,5,6,67 
126,6,6,67 
126,7,6,67 
126,8,6,67 
126,9,6,67 
126,10,6,67 
131,1,7,67 
131,2,7,67 
131,3,7,67 
131,4,7,67 
131,5,7,67 
131,6,7,67 
131,7,7,67 
131,8,7,67 
131,9,7,67 
131,10,7,67 
128,1,8,67 
128,2,8,67 
128,3,8,67 
128,4,8,67 
128,5,8,67 
128,6,8,67 
128,7,8,67 
128,8,8,67 
128,9,8,67 
128,10,8,67 
135,1,9,67 
135,2,9,67 
135,3,9,67 
135,4,9,67 
135,5,9,67 
135,6,9,67 
135,7,9,67 
135,8,9,67 
135,9,9,67 
135,10,9,67 
132,1,10,67 
132,2,10,67 
132,3,10,67 
132,4,10,67 
132,5,10,67 
132,6,10,67 
132,7,10,67 
132,8,10,67 
132,9,10,67 
132,10,10,67 
132,1,11,67 
132,2,11,67 
132,3,11,67 
132,4,11,67 
132,5,11,67 
132,6,11,67 
132,7,11,67 
132,8,11,67 
132,9,11,67 
132,10,11,67 
131,1,12,67 
131,2,12,67 
131,3,12,67 
131,4,12,67 
131,5,12,67 
131,6,12,67 
131,7,12,67 
131,8,12,67 
131,9,12,67 
131,10,12,67 
131,1,13,67 
131,2,13,67 
131,3,13,67 
131,4,13,67 
131,5,13,67 
131,6,13,67 
131,7,13,67 
131,8,13,67 
131,9,13,67 
131,10,13,67 
129,1,14,67 
129,2,14,67 
129,3,14,67 
129,4,14,67 
129,5,14,67 
129,6,14,67 
129,7,14,67 
129,8,14,67 
129,9,14,67 
129,10,14,67 
135,1,15,67 
135,2,15,67 
135,3,15,67 
135,4,15,67 
135,5,15,67 
135,6,15,67 
135,7,15,67 
135,8,15,67 
135,9,15,67 
135,10,15,67 
135,1,16,67 
135,2,16,67 
135,3,16,67 
135,4,16,67 
135,5,16,67 
135,6,16,67 
135,7,16,67 
135,8,16,67 
135,9,16,67 
135,10,16,67 
137,1,17,67 
137,2,17,67 
137,3,17,67 
137,4,17,67 
137,5,17,67 
137,6,17,67 
137,7,17,67 
137,8,17,67 
137,9,17,67 
137,10,17,67 
130,1,18,67 
130,2,18,67 
130,3,18,67 
130,4,18,67 
130,5,18,67 
130,6,18,67 
130,7,18,67 
130,8,18,67 
130,9,18,67 
130,10,18,67 
134,1,19,67 
134,2,19,67 
134,3,19,67 
134,4,19,67 
134,5,19,67 
134,6,19,67 
134,7,19,67 
134,8,19,67 
134,9,19,67 
134,10,19,67 
135,1,20,67 
135,2,20,67 
135,3,20,67 
135,4,20,67 
135,5,20,67 
135,6,20,67 
135,7,20,67 
135,8,20,67 
135,9,20,67 
135,10,20,67 
130,1,1,68 
130,2,1,68 
130,3,1,68 
130,4,1,68 
130,5,1,68 
130,6,1,68 
130,7,1,68 
130,8,1,68 
130,9,1,68 
130,10,1,68 
0,1,2,68 
0,2,2,68 
0,3,2,68 
0,4,2,68 
0,5,2,68 
0,6,2,68 
0,7,2,68 
0,8,2,68 
0,9,2,68 
0,10,2,68 
133,1,3,68 
133,2,3,68 
133,3,3,68 
133,4,3,68 
133,5,3,68 
133,6,3,68 
133,7,3,68 
133,8,3,68 
133,9,3,68 
133,10,3,68 
132,1,4,68 
132,2,4,68 
132,3,4,68 
132,4,4,68 
132,5,4,68 
132,6,4,68 
132,7,4,68 
132,8,4,68 
132,9,4,68 
132,10,4,68 
136,1,5,68 
136,2,5,68 
136,3,5,68 
136,4,5,68 
136,5,5,68 
136,6,5,68 
136,7,5,68 
136,8,5,68 
136,9,5,68 
136,10,5,68 
131,1,6,68 
131,2,6,68 
131,3,6,68 
131,4,6,68 
131,5,6,68 
131,6,6,68 
131,7,6,68 
131,8,6,68 
131,9,6,68 
131,10,6,68 
132,1,7,68 
132,2,7,68 
132,3,7,68 
132,4,7,68 
132,5,7,68 
132,6,7,68 
132,7,7,68 
132,8,7,68 
132,9,7,68 
132,10,7,68 
132,1,8,68 
132,2,8,68 
132,3,8,68 
132,4,8,68 
132,5,8,68 
132,6,8,68 
132,7,8,68 
132,8,8,68 
132,9,8,68 
132,10,8,68 
128,1,9,68 
128,2,9,68 
128,3,9,68 
128,4,9,68 
128,5,9,68 
128,6,9,68 
128,7,9,68 
128,8,9,68 
128,9,9,68 
128,10,9,68 
132,1,10,68 
132,2,10,68 
132,3,10,68 
132,4,10,68 
132,5,10,68 
132,6,10,68 
132,7,10,68 
132,8,10,68 
132,9,10,68 
132,10,10,68 
129,1,11,68 
129,2,11,68 
129,3,11,68 
129,4,11,68 
129,5,11,68 
129,6,11,68 
129,7,11,68 
129,8,11,68 
129,9,11,68 
129,10,11,68 
135,1,12,68 
135,2,12,68 
135,3,12,68 
135,4,12,68 
135,5,12,68 
135,6,12,68 
135,7,12,68 
135,8,12,68 
135,9,12,68 
135,10,12,68 
135,1,13,68 
135,2,13,68 
135,3,13,68 
135,4,13,68 
135,5,13,68 
135,6,13,68 
135,7,13,68 
135,8,13,68 
135,9,13,68 
135,10,13,68 
133,1,14,68 
133,2,14,68 
133,3,14,68 
133,4,14,68 
133,5,14,68 
133,6,14,68 
133,7,14,68 
133,8,14,68 
133,9,14,68 
133,10,14,68 
134,1,15,68 
134,2,15,68 
134,3,15,68 
134,4,15,68 
134,5,15,68 
134,6,15,68 
134,7,15,68 
134,8,15,68 
134,9,15,68 
134,10,15,68 
130,1,16,68 
130,2,16,68 
130,3,16,68 
130,4,16,68 
130,5,16,68 
130,6,16,68 
130,7,16,68 
130,8,16,68 
130,9,16,68 
130,10,16,68 
130,1,17,68 
130,2,17,68 
130,3,17,68 
130,4,17,68 
130,5,17,68 
130,6,17,68 
130,7,17,68 
130,8,17,68 
130,9,17,68 
130,10,17,68 
132,1,18,68 
132,2,18,68 
132,3,18,68 
132,4,18,68 
132,5,18,68 
132,6,18,68 
132,7,18,68 
132,8,18,68 
132,9,18,68 
132,10,18,68 
133,1,19,68 
133,2,19,68 
133,3,19,68 
133,4,19,68 
133,5,19,68 
133,6,19,68 
133,7,19,68 
133,8,19,68 
133,9,19,68 
133,10,19,68 
128,1,20,68 
128,2,20,68 
128,3,20,68 
128,4,20,68 
128,5,20,68 
128,6,20,68 
128,7,20,68 
128,8,20,68 
128,9,20,68 
128,10,20,68 
130,1,1,69 
130,2,1,69 
130,3,1,69 
130,4,1,69 
130,5,1,69 
130,6,1,69 
130,7,1,69 
130,8,1,69 
130,9,1,69 
130,10,1,69 
0,1,2,69 
0,2,2,69 
0,3,2,69 
0,4,2,69 
0,5,2,69 
0,6,2,69 
0,7,2,69 
0,8,2,69 
0,9,2,69 
0,10,2,69 
131,1,3,69 
131,2,3,69 
131,3,3,69 
131,4,3,69 
131,5,3,69 
131,6,3,69 
131,7,3,69 
131,8,3,69 
131,9,3,69 
131,10,3,69 
132,1,4,69 
132,2,4,69 
132,3,4,69 
132,4,4,69 
132,5,4,69 
132,6,4,69 
132,7,4,69 
132,8,4,69 
132,9,4,69 
132,10,4,69 
138,1,5,69 
138,2,5,69 
138,3,5,69 
138,4,5,69 
138,5,5,69 
138,6,5,69 
138,7,5,69 
138,8,5,69 
138,9,5,69 
138,10,5,69 
135,1,6,69 
135,2,6,69 
135,3,6,69 
135,4,6,69 
135,5,6,69 
135,6,6,69 
135,7,6,69 
135,8,6,69 
135,9,6,69 
135,10,6,69 
132,1,7,69 
132,2,7,69 
132,3,7,69 
132,4,7,69 
132,5,7,69 
132,6,7,69 
132,7,7,69 
132,8,7,69 
132,9,7,69 
132,10,7,69 
138,1,8,69 
138,2,8,69 
138,3,8,69 
138,4,8,69 
138,5,8,69 
138,6,8,69 
138,7,8,69 
138,8,8,69 
138,9,8,69 
138,10,8,69 
131,1,9,69 
131,2,9,69 
131,3,9,69 
131,4,9,69 
131,5,9,69 
131,6,9,69 
131,7,9,69 
131,8,9,69 
131,9,9,69 
131,10,9,69 
133,1,10,69 
133,2,10,69 
133,3,10,69 
133,4,10,69 
133,5,10,69 
133,6,10,69 
133,7,10,69 
133,8,10,69 
133,9,10,69 
133,10,10,69 
135,1,11,69 
135,2,11,69 
135,3,11,69 
135,4,11,69 
135,5,11,69 
135,6,11,69 
135,7,11,69 
135,8,11,69 
135,9,11,69 
135,10,11,69 
133,1,12,69 
133,2,12,69 
133,3,12,69 
133,4,12,69 
133,5,12,69 
133,6,12,69 
133,7,12,69 
133,8,12,69 
133,9,12,69 
133,10,12,69 
131,1,13,69 
131,2,13,69 
131,3,13,69 
131,4,13,69 
131,5,13,69 
131,6,13,69 
131,7,13,69 
131,8,13,69 
131,9,13,69 
131,10,13,69 
134,1,14,69 
134,2,14,69 
134,3,14,69 
134,4,14,69 
134,5,14,69 
134,6,14,69 
134,7,14,69 
134,8,14,69 
134,9,14,69 
134,10,14,69 
137,1,15,69 
137,2,15,69 
137,3,15,69 
137,4,15,69 
137,5,15,69 
137,6,15,69 
137,7,15,69 
137,8,15,69 
137,9,15,69 
137,10,15,69 
134,1,16,69 
134,2,16,69 
134,3,16,69 
134,4,16,69 
134,5,16,69 
134,6,16,69 
134,7,16,69 
134,8,16,69 
134,9,16,69 
134,10,16,69 
134,1,17,69 
134,2,17,69 
134,3,17,69 
134,4,17,69 
134,5,17,69 
134,6,17,69 
134,7,17,69 
134,8,17,69 
134,9,17,69 
134,10,17,69 
135,1,18,69 
135,2,18,69 
135,3,18,69 
135,4,18,69 
135,5,18,69 
135,6,18,69 
135,7,18,69 
135,8,18,69 
135,9,18,69 
135,10,18,69 
135,1,19,69 
135,2,19,69 
135,3,19,69 
135,4,19,69 
135,5,19,69 
135,6,19,69 
135,7,19,69 
135,8,19,69 
135,9,19,69 
135,10,19,69 
132,1,20,69 
132,2,20,69 
132,3,20,69 
132,4,20,69 
132,5,20,69 
132,6,20,69 
132,7,20,69 
132,8,20,69 
132,9,20,69 
132,10,20,69 
130,1,1,70 
130,2,1,70 
130,3,1,70 
130,4,1,70 
130,5,1,70 
130,6,1,70 
130,7,1,70 
130,8,1,70 
130,9,1,70 
130,10,1,70 
0,1,2,70 
0,2,2,70 
0,3,2,70 
0,4,2,70 
0,5,2,70 
0,6,2,70 
0,7,2,70 
0,8,2,70 
0,9,2,70 
0,10,2,70 
127,1,3,70 
127,2,3,70 
127,3,3,70 
127,4,3,70 
127,5,3,70 
127,6,3,70 
127,7,3,70 
127,8,3,70 
127,9,3,70 
127,10,3,70 
125,1,4,70 
125,2,4,70 
125,3,4,70 
125,4,4,70 
125,5,4,70 
125,6,4,70 
125,7,4,70 
125,8,4,70 
125,9,4,70 
125,10,4,70 
127,1,5,70 
127,2,5,70 
127,3,5,70 
127,4,5,70 
127,5,5,70 
127,6,5,70 
127,7,5,70 
127,8,5,70 
127,9,5,70 
127,10,5,70 
131,1,6,70 
131,2,6,70 
131,3,6,70 
131,4,6,70 
131,5,6,70 
131,6,6,70 
131,7,6,70 
131,8,6,70 
131,9,6,70 
131,10,6,70 
130,1,7,70 
130,2,7,70 
130,3,7,70 
130,4,7,70 
130,5,7,70 
130,6,7,70 
130,7,7,70 
130,8,7,70 
130,9,7,70 
130,10,7,70 
127,1,8,70 
127,2,8,70 
127,3,8,70 
127,4,8,70 
127,5,8,70 
127,6,8,70 
127,7,8,70 
127,8,8,70 
127,9,8,70 
127,10,8,70 
125,1,9,70 
125,2,9,70 
125,3,9,70 
125,4,9,70 
125,5,9,70 
125,6,9,70 
125,7,9,70 
125,8,9,70 
125,9,9,70 
125,10,9,70 
130,1,10,70 
130,2,10,70 
130,3,10,70 
130,4,10,70 
130,5,10,70 
130,6,10,70 
130,7,10,70 
130,8,10,70 
130,9,10,70 
130,10,10,70 
129,1,11,70 
129,2,11,70 
129,3,11,70 
129,4,11,70 
129,5,11,70 
129,6,11,70 
129,7,11,70 
129,8,11,70 
129,9,11,70 
129,10,11,70 
122,1,12,70 
122,2,12,70 
122,3,12,70 
122,4,12,70 
122,5,12,70 
122,6,12,70 
122,7,12,70 
122,8,12,70 
122,9,12,70 
122,10,12,70 
124,1,13,70 
124,2,13,70 
124,3,13,70 
124,4,13,70 
124,5,13,70 
124,6,13,70 
124,7,13,70 
124,8,13,70 
124,9,13,70 
124,10,13,70 
124,1,14,70 
124,2,14,70 
124,3,14,70 
124,4,14,70 
124,5,14,70 
124,6,14,70 
124,7,14,70 
124,8,14,70 
124,9,14,70 
124,10,14,70 
130,1,15,70 
130,2,15,70 
130,3,15,70 
130,4,15,70 
130,5,15,70 
130,6,15,70 
130,7,15,70 
130,8,15,70 
130,9,15,70 
130,10,15,70 
125,1,16,70 
125,2,16,70 
125,3,16,70 
125,4,16,70 
125,5,16,70 
125,6,16,70 
125,7,16,70 
125,8,16,70 
125,9,16,70 
125,10,16,70 
130,1,17,70 
130,2,17,70 
130,3,17,70 
130,4,17,70 
130,5,17,70 
130,6,17,70 
130,7,17,70 
130,8,17,70 
130,9,17,70 
130,10,17,70 
127,1,18,70 
127,2,18,70 
127,3,18,70 
127,4,18,70 
127,5,18,70 
127,6,18,70 
127,7,18,70 
127,8,18,70 
127,9,18,70 
127,10,18,70 
122,1,19,70 
122,2,19,70 
122,3,19,70 
122,4,19,70 
122,5,19,70 
122,6,19,70 
122,7,19,70 
122,8,19,70 
122,9,19,70 
122,10,19,70 
126,1,20,70 
126,2,20,70 
126,3,20,70 
126,4,20,70 
126,5,20,70 
126,6,20,70 
126,7,20,70 
126,8,20,70 
126,9,20,70 
126,10,20,70 
126,1,1,71 
126,2,1,71 
126,3,1,71 
126,4,1,71 
126,5,1,71 
126,6,1,71 
126,7,1,71 
126,8,1,71 
126,9,1,71 
126,10,1,71 
0,1,2,71 
0,2,2,71 
0,3,2,71 
0,4,2,71 
0,5,2,71 
0,6,2,71 
0,7,2,71 
0,8,2,71 
0,9,2,71 
0,10,2,71 
126,1,3,71 
126,2,3,71 
126,3,3,71 
126,4,3,71 
126,5,3,71 
126,6,3,71 
126,7,3,71 
126,8,3,71 
126,9,3,71 
126,10,3,71 
122,1,4,71 
122,2,4,71 
122,3,4,71 
122,4,4,71 
122,5,4,71 
122,6,4,71 
122,7,4,71 
122,8,4,71 
122,9,4,71 
122,10,4,71 
128,1,5,71 
128,2,5,71 
128,3,5,71 
128,4,5,71 
128,5,5,71 
128,6,5,71 
128,7,5,71 
128,8,5,71 
128,9,5,71 
128,10,5,71 
127,1,6,71 
127,2,6,71 
127,3,6,71 
127,4,6,71 
127,5,6,71 
127,6,6,71 
127,7,6,71 
127,8,6,71 
127,9,6,71 
127,10,6,71 
129,1,7,71 
129,2,7,71 
129,3,7,71 
129,4,7,71 
129,5,7,71 
129,6,7,71 
129,7,7,71 
129,8,7,71 
129,9,7,71 
129,10,7,71 
125,1,8,71 
125,2,8,71 
125,3,8,71 
125,4,8,71 
125,5,8,71 
125,6,8,71 
125,7,8,71 
125,8,8,71 
125,9,8,71 
125,10,8,71 
128,1,9,71 
128,2,9,71 
128,3,9,71 
128,4,9,71 
128,5,9,71 
128,6,9,71 
128,7,9,71 
128,8,9,71 
128,9,9,71 
128,10,9,71 
125,1,10,71 
125,2,10,71 
125,3,10,71 
125,4,10,71 
125,5,10,71 
125,6,10,71 
125,7,10,71 
125,8,10,71 
125,9,10,71 
125,10,10,71 
124,1,11,71 
124,2,11,71 
124,3,11,71 
124,4,11,71 
124,5,11,71 
124,6,11,71 
124,7,11,71 
124,8,11,71 
124,9,11,71 
124,10,11,71 
126,1,12,71 
126,2,12,71 
126,3,12,71 
126,4,12,71 
126,5,12,71 
126,6,12,71 
126,7,12,71 
126,8,12,71 
126,9,12,71 
126,10,12,71 
125,1,13,71 
125,2,13,71 
125,3,13,71 
125,4,13,71 
125,5,13,71 
125,6,13,71 
125,7,13,71 
125,8,13,71 
125,9,13,71 
125,10,13,71 
129,1,14,71 
129,2,14,71 
129,3,14,71 
129,4,14,71 
129,5,14,71 
129,6,14,71 
129,7,14,71 
129,8,14,71 
129,9,14,71 
129,10,14,71 
129,1,15,71 
129,2,15,71 
129,3,15,71 
129,4,15,71 
129,5,15,71 
129,6,15,71 
129,7,15,71 
129,8,15,71 
129,9,15,71 
129,10,15,71 
129,1,16,71 
129,2,16,71 
129,3,16,71 
129,4,16,71 
129,5,16,71 
129,6,16,71 
129,7,16,71 
129,8,16,71 
129,9,16,71 
129,10,16,71 
123,1,17,71 
123,2,17,71 
123,3,17,71 
123,4,17,71 
123,5,17,71 
123,6,17,71 
123,7,17,71 
123,8,17,71 
123,9,17,71 
123,10,17,71 
124,1,18,71 
124,2,18,71 
124,3,18,71 
124,4,18,71 
124,5,18,71 
124,6,18,71 
124,7,18,71 
124,8,18,71 
124,9,18,71 
124,10,18,71 
126,1,19,71 
126,2,19,71 
126,3,19,71 
126,4,19,71 
126,5,19,71 
126,6,19,71 
126,7,19,71 
126,8,19,71 
126,9,19,71 
126,10,19,71 
128,1,20,71 
128,2,20,71 
128,3,20,71 
128,4,20,71 
128,5,20,71 
128,6,20,71 
128,7,20,71 
128,8,20,71 
128,9,20,71 
128,10,20,71 
133,1,1,72 
133,2,1,72 
133,3,1,72 
133,4,1,72 
133,5,1,72 
133,6,1,72 
133,7,1,72 
133,8,1,72 
133,9,1,72 
133,10,1,72 
0,1,2,72 
0,2,2,72 
0,3,2,72 
0,4,2,72 
0,5,2,72 
0,6,2,72 
0,7,2,72 
0,8,2,72 
0,9,2,72 
0,10,2,72 
130,1,3,72 
130,2,3,72 
130,3,3,72 
130,4,3,72 
130,5,3,72 
130,6,3,72 
130,7,3,72 
130,8,3,72 
130,9,3,72 
130,10,3,72 
134,1,4,72 
134,2,4,72 
134,3,4,72 
134,4,4,72 
134,5,4,72 
134,6,4,72 
134,7,4,72 
134,8,4,72 
134,9,4,72 
134,10,4,72 
127,1,5,72 
127,2,5,72 
127,3,5,72 
127,4,5,72 
127,5,5,72 
127,6,5,72 
127,7,5,72 
127,8,5,72 
127,9,5,72 
127,10,5,72 
133,1,6,72 
133,2,6,72 
133,3,6,72 
133,4,6,72 
133,5,6,72 
133,6,6,72 
133,7,6,72 
133,8,6,72 
133,9,6,72 
133,10,6,72 
131,1,7,72 
131,2,7,72 
131,3,7,72 
131,4,7,72 
131,5,7,72 
131,6,7,72 
131,7,7,72 
131,8,7,72 
131,9,7,72 
131,10,7,72 
134,1,8,72 
134,2,8,72 
134,3,8,72 
134,4,8,72 
134,5,8,72 
134,6,8,72 
134,7,8,72 
134,8,8,72 
134,9,8,72 
134,10,8,72 
130,1,9,72 
130,2,9,72 
130,3,9,72 
130,4,9,72 
130,5,9,72 
130,6,9,72 
130,7,9,72 
130,8,9,72 
130,9,9,72 
130,10,9,72 
129,1,10,72 
129,2,10,72 
129,3,10,72 
129,4,10,72 
129,5,10,72 
129,6,10,72 
129,7,10,72 
129,8,10,72 
129,9,10,72 
129,10,10,72 
128,1,11,72 
128,2,11,72 
128,3,11,72 
128,4,11,72 
128,5,11,72 
128,6,11,72 
128,7,11,72 
128,8,11,72 
128,9,11,72 
128,10,11,72 
131,1,12,72 
131,2,12,72 
131,3,12,72 
131,4,12,72 
131,5,12,72 
131,6,12,72 
131,7,12,72 
131,8,12,72 
131,9,12,72 
131,10,12,72 
129,1,13,72 
129,2,13,72 
129,3,13,72 
129,4,13,72 
129,5,13,72 
129,6,13,72 
129,7,13,72 
129,8,13,72 
129,9,13,72 
129,10,13,72 
132,1,14,72 
132,2,14,72 
132,3,14,72 
132,4,14,72 
132,5,14,72 
132,6,14,72 
132,7,14,72 
132,8,14,72 
132,9,14,72 
132,10,14,72 
132,1,15,72 
132,2,15,72 
132,3,15,72 
132,4,15,72 
132,5,15,72 
132,6,15,72 
132,7,15,72 
132,8,15,72 
132,9,15,72 
132,10,15,72 
131,1,16,72 
131,2,16,72 
131,3,16,72 
131,4,16,72 
131,5,16,72 
131,6,16,72 
131,7,16,72 
131,8,16,72 
131,9,16,72 
131,10,16,72 
131,1,17,72 
131,2,17,72 
131,3,17,72 
131,4,17,72 
131,5,17,72 
131,6,17,72 
131,7,17,72 
131,8,17,72 
131,9,17,72 
131,10,17,72 
135,1,18,72 
135,2,18,72 
135,3,18,72 
135,4,18,72 
135,5,18,72 
135,6,18,72 
135,7,18,72 
135,8,18,72 
135,9,18,72 
135,10,18,72 
133,1,19,72 
133,2,19,72 
133,3,19,72 
133,4,19,72 
133,5,19,72 
133,6,19,72 
133,7,19,72 
133,8,19,72 
133,9,19,72 
133,10,19,72 
130,1,20,72 
130,2,20,72 
130,3,20,72 
130,4,20,72 
130,5,20,72 
130,6,20,72 
130,7,20,72 
130,8,20,72 
130,9,20,72 
130,10,20,72 
129,1,1,73 
129,2,1,73 
129,3,1,73 
129,4,1,73 
129,5,1,73 
129,6,1,73 
129,7,1,73 
129,8,1,73 
129,9,1,73 
129,10,1,73 
0,1,2,73 
0,2,2,73 
0,3,2,73 
0,4,2,73 
0,5,2,73 
0,6,2,73 
0,7,2,73 
0,8,2,73 
0,9,2,73 
0,10,2,73 
129,1,3,73 
129,2,3,73 
129,3,3,73 
129,4,3,73 
129,5,3,73 
129,6,3,73 
129,7,3,73 
129,8,3,73 
129,9,3,73 
129,10,3,73 
132,1,4,73 
132,2,4,73 
132,3,4,73 
132,4,4,73 
132,5,4,73 
132,6,4,73 
132,7,4,73 
132,8,4,73 
132,9,4,73 
132,10,4,73 
130,1,5,73 
130,2,5,73 
130,3,5,73 
130,4,5,73 
130,5,5,73 
130,6,5,73 
130,7,5,73 
130,8,5,73 
130,9,5,73 
130,10,5,73 
130,1,6,73 
130,2,6,73 
130,3,6,73 
130,4,6,73 
130,5,6,73 
130,6,6,73 
130,7,6,73 
130,8,6,73 
130,9,6,73 
130,10,6,73 
129,1,7,73 
129,2,7,73 
129,3,7,73 
129,4,7,73 
129,5,7,73 
129,6,7,73 
129,7,7,73 
129,8,7,73 
129,9,7,73 
129,10,7,73 
128,1,8,73 
128,2,8,73 
128,3,8,73 
128,4,8,73 
128,5,8,73 
128,6,8,73 
128,7,8,73 
128,8,8,73 
128,9,8,73 
128,10,8,73 
130,1,9,73 
130,2,9,73 
130,3,9,73 
130,4,9,73 
130,5,9,73 
130,6,9,73 
130,7,9,73 
130,8,9,73 
130,9,9,73 
130,10,9,73 
128,1,10,73 
128,2,10,73 
128,3,10,73 
128,4,10,73 
128,5,10,73 
128,6,10,73 
128,7,10,73 
128,8,10,73 
128,9,10,73 
128,10,10,73 
133,1,11,73 
133,2,11,73 
133,3,11,73 
133,4,11,73 
133,5,11,73 
133,6,11,73 
133,7,11,73 
133,8,11,73 
133,9,11,73 
133,10,11,73 
134,1,12,73 
134,2,12,73 
134,3,12,73 
134,4,12,73 
134,5,12,73 
134,6,12,73 
134,7,12,73 
134,8,12,73 
134,9,12,73 
134,10,12,73 
128,1,13,73 
128,2,13,73 
128,3,13,73 
128,4,13,73 
128,5,13,73 
128,6,13,73 
128,7,13,73 
128,8,13,73 
128,9,13,73 
128,10,13,73 
128,1,14,73 
128,2,14,73 
128,3,14,73 
128,4,14,73 
128,5,14,73 
128,6,14,73 
128,7,14,73 
128,8,14,73 
128,9,14,73 
128,10,14,73 
132,1,15,73 
132,2,15,73 
132,3,15,73 
132,4,15,73 
132,5,15,73 
132,6,15,73 
132,7,15,73 
132,8,15,73 
132,9,15,73 
132,10,15,73 
127,1,16,73 
127,2,16,73 
127,3,16,73 
127,4,16,73 
127,5,16,73 
127,6,16,73 
127,7,16,73 
127,8,16,73 
127,9,16,73 
127,10,16,73 
133,1,17,73 
133,2,17,73 
133,3,17,73 
133,4,17,73 
133,5,17,73 
133,6,17,73 
133,7,17,73 
133,8,17,73 
133,9,17,73 
133,10,17,73 
125,1,18,73 
125,2,18,73 
125,3,18,73 
125,4,18,73 
125,5,18,73 
125,6,18,73 
125,7,18,73 
125,8,18,73 
125,9,18,73 
125,10,18,73 
132,1,19,73 
132,2,19,73 
132,3,19,73 
132,4,19,73 
132,5,19,73 
132,6,19,73 
132,7,19,73 
132,8,19,73 
132,9,19,73 
132,10,19,73 
131,1,20,73 
131,2,20,73 
131,3,20,73 
131,4,20,73 
131,5,20,73 
131,6,20,73 
131,7,20,73 
131,8,20,73 
131,9,20,73 
131,10,20,73 
129,1,1,74 
129,2,1,74 
129,3,1,74 
129,4,1,74 
129,5,1,74 
129,6,1,74 
129,7,1,74 
129,8,1,74 
129,9,1,74 
129,10,1,74 
0,1,2,74 
0,2,2,74 
0,3,2,74 
0,4,2,74 
0,5,2,74 
0,6,2,74 
0,7,2,74 
0,8,2,74 
0,9,2,74 
0,10,2,74 
127,1,3,74 
127,2,3,74 
127,3,3,74 
127,4,3,74 
127,5,3,74 
127,6,3,74 
127,7,3,74 
127,8,3,74 
127,9,3,74 
127,10,3,74 
128,1,4,74 
128,2,4,74 
128,3,4,74 
128,4,4,74 
128,5,4,74 
128,6,4,74 
128,7,4,74 
128,8,4,74 
128,9,4,74 
128,10,4,74 
126,1,5,74 
126,2,5,74 
126,3,5,74 
126,4,5,74 
126,5,5,74 
126,6,5,74 
126,7,5,74 
126,8,5,74 
126,9,5,74 
126,10,5,74 
127,1,6,74 
127,2,6,74 
127,3,6,74 
127,4,6,74 
127,5,6,74 
127,6,6,74 
127,7,6,74 
127,8,6,74 
127,9,6,74 
127,10,6,74 
127,1,7,74 
127,2,7,74 
127,3,7,74 
127,4,7,74 
127,5,7,74 
127,6,7,74 
127,7,7,74 
127,8,7,74 
127,9,7,74 
127,10,7,74 
128,1,8,74 
128,2,8,74 
128,3,8,74 
128,4,8,74 
128,5,8,74 
128,6,8,74 
128,7,8,74 
128,8,8,74 
128,9,8,74 
128,10,8,74 
131,1,9,74 
131,2,9,74 
131,3,9,74 
131,4,9,74 
131,5,9,74 
131,6,9,74 
131,7,9,74 
131,8,9,74 
131,9,9,74 
131,10,9,74 
123,1,10,74 
123,2,10,74 
123,3,10,74 
123,4,10,74 
123,5,10,74 
123,6,10,74 
123,7,10,74 
123,8,10,74 
123,9,10,74 
123,10,10,74 
